ref_id,source_type,source_num,RA,DEC,W1mag,W2mag,W3mag,W4mag,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,Jmag,Hmag,Kmag,W12,W23,W34,bp_rp_mag,JHmag,HKmag,RJ,KW1
743,RSG,0,318.1968417,60.09798556,1.317,1.485,-0.478,-1.127,4.945885,6.739511,3.686607,1.73,0.617,0.359,-0.168,1.963,0.649,3.052904,1.113,0.258,1.956607,-0.958
745,RSG,0,320.0609958,36.05612778,4.85,4.688,4.847,4.8,7.546078,8.207874,6.766536,5.676,5.12,4.935,0.162,-0.159,0.047,1.441338,0.556,0.185,1.090536,0.085
746,RSG,0,321.4412625,62.57400194,2.188,1.633,-0.831,-2.025,6.56421,8.678987,5.212492,3.006,2.051,1.587,0.555,2.464,1.194,3.466495,0.955,0.464,2.206492,-0.601
747,RSG,0,322.0540875,48.85415,3.523,3.251,3.605,3.493,7.351801,8.387022,6.353967,4.893,4.027,3.823,0.272,-0.354,0.112,2.033055,0.866,0.204,1.460967,0.3
748,RSG,0,323.2897667,48.77705139,5.033,4.868,5.002,4.901,8.962511,10.147404,7.894584,6.205,5.326,5.089,0.165,-0.134,0.101,2.25282,0.879,0.237,1.689584,0.056
749,RSG,0,323.3245042,45.85399917,2.198,1.86,2.104,1.948,5.563503,6.517785,4.580178,3.213,2.494,2.193,0.338,-0.244,0.156,1.937607,0.719,0.301,1.367178,-0.005
750,RSG,0,326.0179833,53.70326806,3.585,3.223,3.506,3.274,8.345011,9.781807,7.192734,5.373,4.309,3.922,0.362,-0.283,0.232,2.589073,1.064,0.387,1.819734,0.337
751,RSG,0,326.30165,52.26757056,2.601,1.704,1.727,1.735,5.582744,6.663903,4.563947,3.015,2.17,1.767,0.897,-0.023,-0.008,2.099956,0.845,0.403,1.548947,-0.834
752,RSG,0,326.5182208,22.94886861,2.358,2.076,2.195,2.103,4.848323,5.544419,4.059311,3.195,2.62,2.396,0.282,-0.119,0.092,1.485108,0.575,0.224,0.864311,0.038
754,RSG,0,327.1652708,52.90200389,2.436,1.692,2.078,1.735,8.039718,10.523233,6.618722,4.225,3.116,2.588,0.744,-0.386,0.343,3.904511,1.109,0.528,2.393722,0.152
757,RSG,0,328.0507083,54.82948889,5.415,5.439,5.427,4.696,10.345503,12.204318,9.078434,6.841,5.787,5.4,-0.024,0.012,0.731,3.125884,1.054,0.387,2.237434,-0.015
759,RSG,0,328.9149333,53.96748472,3.74,3.388,3.757,3.571,8.453453,9.919103,7.29158,5.205,4.245,3.984,0.352,-0.369,0.186,2.627523,0.96,0.261,2.08658,0.244
760,RSG,0,328.9782125,53.9846675,5.147,4.763,4.92,4.669,9.290366,10.60083,8.182225,6.253,5.289,5.029,0.384,-0.157,0.251,2.418605,0.964,0.26,1.929225,-0.118
761,RSG,0,329.1630792,63.62554861,2.406,1.093,-0.477,-0.8,3.94011,5.343631,2.819202,1.226,0.372,-0.001,1.313,1.57,0.323,2.524429,0.854,0.373,1.593202,-2.407
763,RSG,0,329.5662917,55.11809056,5.358,5.362,5.374,5.247,10.352884,12.027246,9.13131,6.952,5.901,5.558,-0.004,-0.012,0.127,2.895936,1.051,0.343,2.17931,0.2
764,RSG,0,330.0133,61.27369833,4.212,3.904,4.237,4.151,8.26077,9.441515,7.203531,5.479,4.749,4.379,0.308,-0.333,0.086,2.237984,0.73,0.37,1.724531,0.167
765,RSG,0,330.0431417,52.9045375,3.567,3.214,3.424,3.165,9.709808,12.664245,8.269741,5.418,4.362,3.886,0.353,-0.21,0.259,4.394504,1.056,0.476,2.851741,0.319
766,RSG,0,330.1908375,54.91311111,4.469,4.249,4.454,4.311,8.50582,9.776074,7.397685,5.685,4.83,4.584,0.22,-0.205,0.143,2.378389,0.855,0.246,1.712685,0.115
767,RSG,0,330.2534375,51.28901667,4.33,4.047,4.389,4.261,8.226217,9.349939,7.186821,5.565,4.765,4.506,0.283,-0.342,0.128,2.163118,0.8,0.259,1.621821,0.176
768,RSG,0,331.4941208,53.62329611,4.873,4.197,4.708,4.689,6.735092,7.20573,6.100146,5.266,4.911,4.754,0.676,-0.511,0.019,1.105584,0.355,0.157,0.834146,-0.119
769,RSG,0,331.4966542,46.45480972,4.325,4.006,4.357,4.237,8.139938,9.257831,7.096797,5.535,4.661,4.44,0.319,-0.351,0.12,2.161034,0.874,0.221,1.561797,0.115
770,RSG,0,331.571575,52.98787694,3.967,3.39,2.817,1.733,10.423672,13.835816,8.903482,5.747,4.763,4.286,0.577,0.573,1.084,4.932334,0.984,0.477,3.156482,0.319
771,RSG,0,331.5872292,55.89270111,4.635,4.457,4.671,4.588,8.645926,9.800855,7.596768,5.904,5.033,4.783,0.178,-0.214,0.083,2.204087,0.871,0.25,1.692768,0.148
772,RSG,0,331.6525208,55.49878722,3.974,3.56,3.981,3.844,8.381319,9.831284,7.211363,5.402,4.443,4.17,0.414,-0.421,0.137,2.619921,0.959,0.273,1.809363,0.196
773,RSG,0,332.5831167,56.19690306,3.879,3.461,3.608,3.304,9.24297,11.209868,7.951891,5.532,4.761,4.004,0.418,-0.147,0.304,3.257977,0.771,0.757,2.419891,0.125
775,RSG,0,332.7522875,55.09259056,5.194,5.183,5.208,5.085,9.60951,10.989103,8.468225,6.616,5.666,5.379,0.011,-0.025,0.123,2.520878,0.95,0.287,1.852225,0.185
776,RSG,0,332.8542917,56.57608611,3.543,3.056,3.218,2.485,9.7398,12.029648,8.387992,5.625,4.416,3.92,0.487,-0.162,0.733,3.641656,1.209,0.496,2.762992,0.377
777,RSG,0,332.898525,55.26788389,2.9,2.639,2.629,2.496,7.519325,8.997427,6.330515,4.82,3.813,3.259,0.261,0.01,0.133,2.666912,1.007,0.554,1.510515,0.359
778,RSG,0,333.1367667,57.28431111,3.099,2.544,2.173,1.466,8.44179,10.33908,7.165965,5.197,3.981,3.402,0.555,0.371,0.707,3.173115,1.216,0.579,1.968965,0.303
779,RSG,0,333.4405667,52.32255389,4.654,4.486,4.563,4.409,9.131364,10.73936,7.907238,5.93,5.025,4.714,0.168,-0.077,0.154,2.832122,0.905,0.311,1.977238,0.06
780,RSG,0,333.4745625,55.36700861,4.071,3.873,4.097,3.962,8.312189,9.539652,7.220064,5.439,4.591,4.3,0.198,-0.224,0.135,2.319588,0.848,0.291,1.781064,0.229
781,RSG,0,333.6224542,55.83745222,5.325,5.339,5.34,5.131,9.827014,11.22535,8.686676,6.79,5.834,5.495,-0.014,-0.001,0.209,2.538674,0.956,0.339,1.896676,0.17
782,RSG,0,333.6804083,56.33956111,5.173,5.13,5.156,4.968,10.254837,12.093979,8.985409,6.76,5.669,5.335,0.043,-0.026,0.188,3.10857,1.091,0.334,2.225409,0.162
783,RSG,0,333.7856125,49.89810056,5.913,6.045,5.948,5.805,9.511367,10.520348,8.525376,7.059,6.288,6.043,-0.132,0.097,0.143,1.994972,0.771,0.245,1.466376,0.13
784,RSG,0,333.92425,57.88500694,3.499,2.864,2.986,2.535,8.75162,10.541046,7.49018,5.663,4.417,3.846,0.635,-0.122,0.451,3.050866,1.246,0.571,1.82718,0.347
785,RSG,0,334.0664625,57.97519556,2.9,2.121,2.602,2.476,6.842112,8.208785,5.695551,4.379,3.387,2.876,0.779,-0.481,0.126,2.513234,0.992,0.511,1.316551,-0.024
786,RSG,0,334.1024208,57.39986194,5.319,5.187,5.246,5.139,9.980757,11.450808,8.824434,6.813,5.779,5.444,0.132,-0.059,0.107,2.626374,1.034,0.335,2.011434,0.125
787,RSG,0,334.2310333,50.0897125,2.795,2.306,2.455,2.255,8.041227,10.61303,6.613379,4.325,3.286,2.854,0.489,-0.149,0.2,3.999651,1.039,0.432,2.288379,0.059
788,RSG,0,334.9222917,50.55567361,3.43,3.027,3.238,2.899,8.41711,10.543262,7.035837,4.691,3.928,3.582,0.403,-0.211,0.339,3.507425,0.763,0.346,2.344837,0.152
790,RSG,0,335.6435417,57.25125833,3.124,2.481,2.253,1.146,8.345995,10.17261,7.073102,5.056,3.945,3.571,0.643,0.228,1.107,3.099508,1.111,0.374,2.017102,0.447
791,RSG,0,335.9768333,58.24127278,5.339,5.242,5.271,5.106,9.73019,10.960883,8.637669,6.673,5.715,5.407,0.097,-0.029,0.165,2.323214,0.958,0.308,1.964669,0.068
792,RSG,0,336.270225,58.60370417,4.983,4.908,4.99,4.825,10.615924,12.71236,9.294734,6.851,5.648,5.238,0.075,-0.082,0.165,3.417626,1.203,0.41,2.443734,0.255
793,RSG,0,336.3160667,57.170885,5.102,5.082,5.154,5.001,10.193445,11.794829,8.993637,6.834,5.757,5.367,0.02,-0.072,0.153,2.801192,1.077,0.39,2.159637,0.265
794,RSG,0,336.481775,56.64791889,5.311,5.287,5.294,5.187,9.77201,11.104726,8.658051,6.783,5.802,5.463,0.024,-0.007,0.107,2.446675,0.981,0.339,1.875051,0.152
795,RSG,0,336.7196458,60.16513639,3.988,3.615,4.021,3.917,8.337955,9.633521,7.232215,5.392,4.49,4.14,0.373,-0.406,0.104,2.401306,0.902,0.35,1.840215,0.152
796,RSG,0,336.7720875,53.48943361,4.099,3.841,4.1,3.962,8.481028,9.97319,7.302103,5.454,4.467,4.258,0.258,-0.259,0.138,2.671087,0.987,0.209,1.848103,0.159
797,RSG,0,336.8726708,59.43378972,3.459,3.051,3.095,2.505,9.46894,11.700675,8.13159,5.366,4.199,3.678,0.408,-0.044,0.59,3.569085,1.167,0.521,2.76559,0.219
798,RSG,0,337.072575,59.23445083,2.276,1.779,-0.627,-1.398,8.505632,11.520504,7.02633,3.849,2.584,1.908,0.497,2.406,0.771,4.494174,1.265,0.676,3.17733,-0.368
799,RSG,0,337.2968542,57.21303556,3.534,3.11,3.544,3.408,7.462175,8.63274,6.400509,4.894,3.934,3.64,0.424,-0.434,0.136,2.232231,0.96,0.294,1.506509,0.106
800,RSG,0,337.3826,47.70688278,1.335,1.073,0.068,-0.198,3.53636,4.622514,2.626742,1.317,0.412,0.265,0.262,1.005,0.266,1.995772,0.905,0.147,1.309742,-1.07
801,RSG,0,337.4075625,59.50434861,3.805,3.333,3.479,2.628,10.364429,13.012035,8.964489,6.005,4.758,4.291,0.472,-0.146,0.851,4.047546,1.247,0.467,2.959489,0.486
803,RSG,0,337.613825,57.36418361,4.443,4.125,4.29,3.968,9.640236,11.596111,8.348019,6.043,4.998,4.577,0.318,-0.165,0.322,3.248092,1.045,0.421,2.305019,0.134
804,RSG,0,337.6738708,54.89762417,3.553,3.109,3.526,3.385,7.55196,8.810002,6.447372,4.76,3.919,3.621,0.444,-0.417,0.141,2.36263,0.841,0.298,1.687372,0.068
805,RSG,0,338.2503917,57.63454806,4.518,4.341,4.577,4.44,8.665296,9.94373,7.559329,5.821,4.957,4.667,0.177,-0.236,0.137,2.384401,0.864,0.29,1.738329,0.149
808,RSG,0,339.3999208,61.26917417,3.135,2.287,1.589,0.721,9.991319,13.908165,8.483191,5.423,4.083,3.443,0.848,0.698,0.868,5.424974,1.34,0.64,3.060191,0.308
809,RSG,0,339.4341833,60.37291889,2.901,2.379,2.179,1.536,8.895193,11.187223,7.536634,5.307,3.98,3.357,0.522,0.2,0.643,3.650589,1.327,0.623,2.229634,0.456
810,RSG,0,339.5186,55.60755667,5.177,5.104,5.188,5.069,9.160836,10.346274,8.098354,6.424,5.546,5.269,0.073,-0.084,0.119,2.24792,0.878,0.277,1.674354,0.092
811,RSG,0,339.7137,56.44952833,3.855,3.48,3.876,3.754,7.725202,8.819691,6.700582,5.105,4.3,4.019,0.375,-0.396,0.122,2.119109,0.805,0.281,1.595582,0.164
812,RSG,0,340.298725,59.46634167,5.007,4.885,5.039,4.849,9.554517,10.86141,8.424547,6.466,5.493,5.197,0.122,-0.154,0.19,2.436863,0.973,0.296,1.958547,0.19
813,RSG,0,340.5832917,56.79774417,3.079,2.408,2.55,1.889,7.572844,9.145053,6.369972,4.843,3.719,3.125,0.671,-0.142,0.661,2.775081,1.124,0.594,1.526972,0.046
814,RSG,0,341.4457542,60.58902444,4.767,4.578,4.768,4.645,10.514407,12.496284,9.224442,6.667,5.544,5.05,0.189,-0.19,0.123,3.271842,1.123,0.494,2.557442,0.283
815,RSG,0,341.9309208,55.1584075,2.701,1.316,-0.881,-2.005,6.990208,9.155082,5.639336,3.815,2.672,1.932,1.385,2.197,1.124,3.515746,1.143,0.74,1.824336,-0.769
816,RSG,0,342.2423208,55.64917111,4.766,4.57,4.763,4.617,8.847873,10.111086,7.746448,6.02,5.173,4.888,0.196,-0.193,0.146,2.364638,0.847,0.285,1.726448,0.122
817,RSG,0,342.2653958,58.86776889,4.542,4.352,4.433,4.182,10.313851,12.715051,8.934499,6.285,5.171,4.748,0.19,-0.081,0.251,3.780552,1.114,0.423,2.649499,0.206
818,RSG,0,342.2936208,59.30359694,2.477,1.843,0.706,-0.369,8.45026,10.836103,7.10115,4.612,3.293,2.678,0.634,1.137,1.075,3.734953,1.319,0.615,2.48915,0.201
819,RSG,0,342.4956667,60.29906222,2.41,1.752,-1.318,-3.063,8.24966,10.453156,6.893366,4.57,3.477,2.778,0.658,3.07,1.745,3.55979,1.093,0.699,2.323366,0.368
820,RSG,0,342.5348292,55.61346722,5.101,4.913,4.604,3.954,11.150202,14.133498,9.668712,6.724,5.71,5.247,0.188,0.309,0.65,4.464786,1.014,0.463,2.944712,0.146
821,RSG,0,342.5955458,57.48573333,4.964,4.729,4.924,4.801,9.193403,10.441174,8.107525,6.262,5.358,5.049,0.235,-0.195,0.123,2.333649,0.904,0.309,1.845525,0.085
